07:10 HC 2024-07-08
codigo_postal,direccion_fisica,tipo_envio,forma_pago
4X50365,AMerica 2024.,0,2
6173310,Del $ol 987.,0,2
3300,AMerica 987.,1,1
1085,San Martin 2468.,0,2
U0350QTK,AMerica 2024.,5,1
08906,San Martin 987.,0,1
8996X2,Libertad 1357.,4,1
1X540,San Martin 2468.,1,1
289X,Los Andes 1357.,0,1
5X390-937,Bra$il 456.,5,2
042301,Los Andes 123.,2,2
Y0746TYE,Los Andes 123.,3,2
03372-829,Vieira Souto 1357.,6,1
61852,Revolucion 123.,6,1
763633,San Martin #999.,2,2
W9206MVD,San Martin 987.,0,2
0204603,Bolivar #999.,2,2
3X4047,Independencia 2024.,5,2
016705,Revolucion #999.,6,2
180303,AMerica 987.,4,2
96609,Atlantico 1357.,3,2
0534,Del $ol 123.,4,1
1870,Bolivar 1357.,5,2
4170,Los Andes 123.,0,1
X0370-580,Rio Branco 987.,4,2
3175,Revolucion 2468.,2,1
1X69X9,Libertad 2468.,2,2
50358,Del $ol #999.,5,1
007228,Atlantico 2468.,6,2
563339X,Del $ol #999.,3,1
P392XVAQ,Bolivar 1357.,2,1
K5840ZXK,Libertad 987.,6,2
5871000,San Martin 123.,4,2
X102,Independencia 123.,5,1
02120,Los Andes 2024.,4,2
59395-860,Das Pedras #999.,6,1
X440,Libertad 987.,0,2
7578,Los Andes 123.,6,1
67775,Los Andes 1357.,4,1
09920-389,Das Pedras 987.,1,2
40076,Del $ol 456.,5,2
50410-163,Oscar Freire 2024.,4,1
44850-023,Oscar Freire 2468.,1,1
96891-795,Rio Branco 123.,6,2
70584,Pacifico 2024.,3,2
U6007VPP,San Martin 987.,5,2
51581,Libertad 456.,3,2
402912,AMerica 123.,0,2
751700,Revolucion 456.,4,1
08978-803,Paulista 456.,5,2
42300-600,Vieira Souto 987.,0,2
B7036CUU,Bolivar 1357.,1,1
1500574,Pacifico 2024.,0,1
6988883,San Martin 456.,2,1
820720,AMerica 987.,3,2
6X34,Los Andes #999.,5,1
720947,Revolucion #999.,4,2
9055,Independencia 123.,3,2
6766X60,Independencia 2024.,2,1
5805874,Los Andes 2468.,0,2
44948-90X,Das Pedras 123.,6,2
37275-486,Das Pedras 2468.,1,2
595773,San Martin 2024.,5,2
6253445,Libertad 456.,3,1
K0011TSD,Bolivar 1357.,0,2
21455-866,Ouvidor 2024.,5,2
F2518AXD,San Martin 2024.,6,1
1733,Libertad 2024.,3,2
O4053XBP,Atlantico #999.,3,1
973X8X7,Revolucion 123.,4,1
30632-X5X,Oscar Freire 987.,5,2
2777X5,Pacifico #999.,1,2
X3498,Revolucion 456.,3,2
T9844QOT,Libertad 123.,5,2
9996,Independencia 2024.,6,1
24290,Del $ol 123.,3,1
R316XZBI,Bolivar 987.,6,2
80294-64X,Das Pedras 2468.,3,2
36466,AMerica 456.,6,2
54X6,Del $ol 1357.,3,1
7155X0,Revolucion 987.,6,1
X047099,Libertad 123.,0,1
04900,Pacifico 123.,5,2
05961-022,Rio Branco #999.,5,1
105945,Pacifico 1357.,2,2
7597,AMerica 123.,6,1
00620-802,Bra$il 2024.,3,1
X76059,Independencia #999.,0,2
058121,AMerica 987.,1,2
9919,Independencia #999.,3,1
0726910,Pacifico 2024.,0,2
32291,Independencia #999.,3,2
1902,Pacifico 456.,6,2
68146,Bolivar 987.,1,2
9061517,San Martin 987.,6,2
98100,Independencia 456.,6,1
860166,Libertad 2468.,3,2
391801,Libertad 2024.,0,1
62110,San Martin 1357.,3,2
460086,Pacifico #999.,5,1
61298,San Martin #999.,0,2
0418532,Libertad #999.,3,2
228622,Revolucion 1357.,2,2
98957-055,Ouvidor #999.,6,2
754255,Revolucion 123.,3,2
X443,Los Andes 1357.,4,2
W3939IGH,Revolucion 2024.,1,2
3X562,Los Andes 1357.,2,1
1690403,Libertad 987.,4,2
074601,Independencia 1357.,4,1
MXX43PME,Independencia #999.,2,2
3979459,Libertad 456.,6,2
3230,AMerica #999.,4,2
4X45,AMerica 987.,4,2
50403,Bolivar 987.,4,2
1048239,Bolivar 2468.,4,2
416782,Revolucion 2024.,1,2
R0544USJ,Revolucion 2024.,5,2
K07X4VOE,Libertad 456.,1,2
K4565DVR,Bolivar 987.,4,2
D0159PQH,San Martin 456.,1,2
07502,Atlantico 1357.,4,2
180438X,Atlantico 123.,0,2
97010-135,Paulista 2024.,2,2
K5360KFZ,AMerica 123.,0,2
48750,Atlantico 1357.,6,1
0920,Bolivar 1357.,3,1
8775,Atlantico 2024.,6,1
015050,Atlantico 123.,4,1
91110,Bolivar 2024.,4,2
2380005,Independencia 1357.,0,2
04749-180,Das Pedras 1357.,3,2
97658,San Martin 1357.,4,2
2747,Bolivar 123.,3,1
2746,Libertad 987.,1,1
933X3,Los Andes 123.,5,2
32500,San Martin 987.,1,1
44586-300,Bra$il 987.,3,1
N2028GXL,Del $ol 2468.,5,2
6901,Libertad 1357.,5,2
F0430ULV,Atlantico 2024.,5,2
656X0,Bolivar 123.,1,2
59088,Atlantico 456.,2,1
X6736,Libertad 987.,0,2
L8685LNM,AMerica 1357.,4,1
4103,Los Andes 2024.,2,1
T7643GOB,Bolivar 456.,4,1
0404968,Atlantico 987.,3,2
Q4010KFS,Los Andes 123.,3,2
60074X,Atlantico 123.,3,2
7267789,Libertad 987.,6,2
I4304KJG,Del $ol 456.,5,2
420191,AMerica 456.,2,1
48X9,Revolucion 1357.,6,2
63099-370,Rio Branco 123.,3,2
0879X,Pacifico 987.,0,1
5840,Del $ol 456.,6,2
23X5,Los Andes 456.,0,2
45045,Atlantico 1357.,4,2
0400X09,Atlantico 2468.,5,2
7705,Bolivar 123.,5,2
10203-487,DO Porto 987.,3,2
98147,San Martin 456.,1,1
65008,AMerica 987.,3,1
10873-443,Das Pedras 2024.,2,2
3259X,AMerica 987.,1,1
Q7618TFB,Libertad 1357.,3,1
W3410HBH,Del $ol 2468.,5,1
Y0436MKS,Libertad 123.,2,1
9064,AMerica 2024.,3,2
3X910,Bolivar 987.,0,2
Y4591PQQ,Libertad 456.,6,2
300540,Revolucion 987.,3,1
N0668KDU,Revolucion 123.,5,2
13445-050,Das Flores 1357.,5,2
03112,Independencia 456.,0,1
4328,Revolucion 1357.,3,1
05795-801,Das Flores 2468.,4,2
89X80,AMerica 2468.,4,2
183X6-815,Bra$il 2468.,5,2
L6888RWM,Los Andes 2468.,2,1
39054,Los Andes 2024.,5,1
49840-602,Ouvidor 2468.,2,2
689708,Los Andes 2024.,4,2
Q3003CLT,Revolucion 2024.,1,1
X962XVDT,Atlantico 2468.,4,1
21X2148,Libertad 123.,2,2
09811-302,Vieira Souto 1357.,1,2
1756817,Libertad 2024.,2,2
2403310,San Martin #999.,3,1
009321,San Martin 2468.,2,1
0106360,Bolivar 456.,2,1
X4604QTO,Los Andes 987.,3,1
S5442RON,Atlantico 1357.,4,1
3X275,Los Andes 123.,3,1
8977,Libertad 123.,2,1
06360-893,Das Flores 2024.,2,2
40000-843,Bra$il 1357.,2,1
8522X5,San Martin #999.,5,1
56781X,AMerica 123.,6,2
14170,Independencia 1357.,1,2
18564-299,Rio Branco 2024.,5,2
7166X63,Bolivar 456.,3,2
97351-491,DO Porto 987.,4,2
21760-013,DO Porto 1357.,6,1
63490,Revolucion 123.,6,2
001556,Los Andes 2468.,2,1
0700535,Los Andes 1357.,4,1
SX176CMI,Independencia 456.,0,1
6007,Bolivar #999.,3,1
05508-650,Oscar Freire 123.,4,2
149052,San Martin 1357.,0,1
MX3X0VAP,Independencia #999.,3,2
4078,Pacifico 987.,5,2
7366020,Los Andes 456.,0,1
645227,Libertad 123.,5,1
16169-839,Paulista 2024.,4,1
51995,Atlantico #999.,6,2
7714640,Los Andes 2468.,1,1
12X57,Del $ol #999.,0,1
2368,Libertad 123.,6,2
0066686,Del $ol 987.,6,1
P4420MPN,Del $ol 2468.,4,1
527356,Independencia #999.,2,2
93365,AMerica 456.,6,1
2677321,Libertad 2024.,3,1
23239-029,Oscar Freire 123.,6,1
77053,Pacifico #999.,1,2
V7860FYB,AMerica 2024.,6,1
G8232DBZ,San Martin 2024.,1,1
L9005NIV,Revolucion #999.,4,1
F9402VZK,Independencia 123.,6,1
5686586,Bolivar 123.,1,2
7647440,Del $ol 2024.,1,1
17787,Los Andes #999.,1,1
4029,Del $ol #999.,2,1
2354747,Revolucion 2024.,0,2
F7005FPV,San Martin 456.,1,1
648841,Libertad 987.,0,1
80408-647,Vieira Souto 2468.,3,2
601656,AMerica 123.,4,1
X3X48-780,Das Flores 1357.,1,2
085282,San Martin 123.,5,2
7019X09,Bolivar #999.,1,2
02390-000,Ouvidor 987.,1,1
75466-580,Ouvidor #999.,3,1
353498,Libertad 2024.,5,1
96401,San Martin 123.,3,2
4107,Libertad 987.,1,1
315845,San Martin 2024.,0,1
8100X,Revolucion 1357.,4,2
J0692KRP,Pacifico 987.,1,1
99237-077,Oscar Freire 123.,2,2
06X10-519,Das Pedras 2468.,6,2
3X80,Independencia 987.,3,1
7249,Bolivar 1357.,0,2
H3375JRH,Los Andes 2468.,5,1
P5936OSF,Pacifico 1357.,4,1
8132919,Pacifico 456.,2,1
438565,San Martin 2024.,1,2
081560,Pacifico 2024.,6,2
762086,Independencia 2024.,3,1
0524603,AMerica 123.,2,2
00157-929,Paulista 987.,2,1
066830,Pacifico #999.,5,1
59X7,Bolivar 123.,0,1
49895-862,Das Flores 1357.,3,2
0608,Pacifico 2468.,4,1
9046055,Pacifico 123.,4,1
19142-747,Rio Branco #999.,1,1
2X0X1,San Martin 2024.,6,2
634X0,Revolucion 2024.,3,1
37821,Atlantico 123.,3,2
8456X-030,Bra$il #999.,6,1
04009,AMerica 456.,6,2
9689,Los Andes 2024.,1,2
3589,AMerica 2468.,5,2
XX21547,Bolivar #999.,5,1
7258,Bolivar 456.,1,2
956X96,Libertad 2024.,2,2
S1024ZNQ,AMerica #999.,2,1
569979,Independencia 987.,0,2
7016,Libertad #999.,6,2
070644,Los Andes 987.,0,2
550101,AMerica 456.,5,2
09040-927,Rio Branco 123.,1,2
7296,Atlantico 2024.,6,1
96052,Revolucion #999.,4,1
L3237RJT,Bolivar 2024.,2,1
26108,Del $ol 456.,5,1
936070,Pacifico 2024.,1,1
X821393,Libertad 2024.,2,1
53026,Del $ol 2468.,5,1
13795,Los Andes 123.,3,2
7162168,San Martin 987.,2,1
R9402DNZ,Revolucion 2024.,1,2
J1764FNC,Del $ol 987.,6,1
7408,Independencia 987.,6,1
2077070,Del $ol #999.,1,2
78080-680,Oscar Freire 123.,4,1
0005,Atlantico 123.,0,2
28677-022,Vieira Souto 987.,5,1
08549,Los Andes 2024.,1,1
082090,Libertad 2024.,6,2
0893,Atlantico 123.,1,2
907764,Revolucion 2468.,5,1
57917-812,Bra$il 2468.,0,1
32357,San Martin 2468.,2,2
T0967CIS,AMerica 456.,4,1
I4747JTJ,San Martin 1357.,4,2
03988-340,Rio Branco 2468.,6,1
06290,Bolivar #999.,0,2
219195,Libertad 1357.,4,2
Z8343ZTE,AMerica 1357.,1,1
58870-936,Paulista 123.,4,1
0182059,Libertad 123.,3,2
X0503,Atlantico 1357.,6,2
72394-871,Das Pedras 2024.,5,2
02965,Bolivar #999.,4,1
50350-595,Das Flores 123.,3,1
531040,Del $ol 2024.,6,1
870514,Del $ol #999.,0,2
393981,Bolivar 2468.,2,2
34X7,AMerica 1357.,3,2
14384-026,Oscar Freire 123.,0,2
1582X0,Los Andes #999.,3,2
84129-090,Das Flores 1357.,0,1
8456,Atlantico 1357.,4,2
E3428JRZ,San Martin 1357.,2,1
P4X08OMD,AMerica 123.,3,1
J6804RES,Los Andes 456.,5,1
0508X,AMerica 123.,3,1
066039,Del $ol 2024.,4,1
N7501COH,Del $ol #999.,1,1
9034,Pacifico 2468.,6,1
00497XX,San Martin 2468.,2,2
081156,Libertad 123.,2,1
19908X7,Independencia #999.,4,2
20043-997,DO Porto 2468.,3,1
3947833,Independencia #999.,3,2
4X026,Del $ol 456.,2,1
701007X,Pacifico 2468.,0,1
X266296,Atlantico #999.,0,2
5807861,AMerica 1357.,4,1
X2060-564,Paulista #999.,5,1
07067X2,AMerica 1357.,5,1
P9129FJU,Libertad 1357.,3,1
9685,Los Andes 2468.,4,1
58866,Del $ol #999.,6,2
4505,Libertad 123.,6,2
3381,Independencia 1357.,1,1
908057,Pacifico 1357.,4,1
77508-086,DO Porto 2468.,2,2
08872-325,Rio Branco #999.,2,1
6102807,AMerica 2024.,0,2
8X8080,Libertad 2468.,6,1
99281,Independencia 2468.,6,2
36212-818,Das Flores 456.,5,1
W492XIYU,Independencia 2468.,3,2
07X609,Independencia 987.,6,2
83096,AMerica 2468.,4,1
91X0,Independencia 2468.,3,2
4233,Del $ol 456.,2,1
20858-640,Bra$il #999.,0,2
052201,San Martin 123.,6,2
00089-017,DO Porto 2468.,5,1
05059,Los Andes 2024.,3,2
9X00X-775,Bra$il 2024.,4,1
IX406OVH,Libertad 1357.,4,1
3848,San Martin 2024.,0,2
9287804,San Martin 2024.,5,2
49107,Revolucion #999.,3,1
M2477NHR,Bolivar 2024.,2,2
3090X08,Libertad 1357.,6,2
3449479,Revolucion 987.,3,1
919X30,Revolucion 2024.,1,2
L8910VAE,Independencia 123.,1,2
14264,Libertad 123.,1,2
90150-107,DO Porto 987.,1,1
77751,Atlantico 2024.,1,2
M6734JSV,Independencia #999.,2,2
1002,Bolivar 123.,6,1
985X,Revolucion 987.,2,1
8814563,San Martin 987.,1,2
6008,Los Andes 1357.,6,1
09X9329,Atlantico #999.,2,2
03272,Revolucion 2468.,3,2
5600856,Del $ol 987.,2,2
6X8470,Bolivar 456.,3,1
3288396,Del $ol 123.,2,2
9830986,Atlantico 987.,2,2
7X4963,Pacifico #999.,3,2
06X48-556,Vieira Souto 1357.,0,1
M1633YUW,Pacifico 987.,5,1
Z7441ZTV,Atlantico 2024.,5,1
07321,Revolucion 456.,1,2
0082,San Martin #999.,2,2
63836,Bolivar #999.,4,1
4562682,AMerica 2468.,3,1
0952,Pacifico 456.,3,1
0140,Revolucion 123.,5,1
980921,AMerica 123.,5,1
7780,Del $ol 2024.,6,2
JX8X2RAD,Los Andes 987.,3,1
80986-360,Rio Branco 2468.,1,1
7691,Del $ol 987.,4,2
G0076FGY,Pacifico 456.,6,2
34571-775,Ouvidor 123.,5,1
13X1435,Independencia 2024.,4,1
9749029,Bolivar 123.,6,1
7771,Bolivar 987.,5,2
0806,Revolucion 2024.,2,2
F6X90OJQ,Independencia 987.,1,1
80781,Los Andes 2468.,5,2
88169,Bolivar 123.,5,1
57065,AMerica 456.,4,2
09051,Los Andes 1357.,3,2
9390,San Martin 2024.,3,1
7267,Libertad 987.,4,1
19969,Pacifico 456.,3,1
10604X,San Martin 456.,2,1
0X69,San Martin 456.,0,2
0806033,Bolivar 987.,3,2
5023,Del $ol 2024.,3,1
49972,Libertad 2468.,5,2
88336-X58,Ouvidor 2468.,5,1
9797,Revolucion #999.,4,2
957X7-X69,DO Porto 987.,2,2
86966X,Independencia 123.,6,1
14226,Libertad 123.,2,1
864202,Bolivar 2468.,2,2
089710,Los Andes 987.,4,1
800764,Atlantico 123.,1,1
33508-442,Das Pedras #999.,2,1
880X249,San Martin 456.,5,1
447988,San Martin 123.,0,2
09380-571,Vieira Souto 456.,5,1
A899XXQG,Bolivar 2468.,2,2
21375,Bolivar 456.,3,1
748700,Libertad 2024.,4,1
7104,Atlantico 2024.,0,1
8411,AMerica 456.,3,2
7650X80,Pacifico 987.,6,2
00196,Atlantico 456.,1,1
FX920ECA,Los Andes 987.,4,1
467051,Pacifico 456.,0,1
O6X24KCK,Del $ol 2468.,1,2
A7100BJK,Independencia 1357.,2,2
99664,Del $ol 456.,4,1
X040,Del $ol 987.,5,2
351675,AMerica #999.,1,2
46892,Del $ol 2024.,0,2
73XX2-050,Bra$il 123.,0,1
04124-099,Paulista 123.,1,1
3052,Independencia #999.,1,2
14097-817,Oscar Freire 2024.,2,1
59052-437,Das Pedras 456.,4,1
G3863SBR,San Martin 123.,3,1
79166-619,Vieira Souto 2024.,4,1
85538,Bolivar 987.,6,2
4898511,Bolivar 987.,3,1
9496,Pacifico 987.,2,1
81637-418,Das Pedras 987.,1,1
77873,AMerica 987.,2,2
I5427GCZ,Revolucion 2468.,3,1
W4153ZAL,Los Andes 987.,1,1
17700,Del $ol 456.,6,2
L2188QBE,AMerica #999.,5,2
840977,Del $ol 456.,5,2
Y2728GLX,AMerica 456.,6,2
7653,Del $ol 2024.,6,1
01703,Bolivar 2024.,4,2
38993-X46,Ouvidor #999.,5,2
899064,Pacifico 2024.,5,2
01991,San Martin 2468.,0,1
29344,San Martin #999.,1,2
457524X,Del $ol 2468.,3,2
6X10260,Los Andes 987.,4,2
6575,Pacifico 1357.,0,1
43295-601,Vieira Souto 987.,6,1
71968-069,Paulista 2024.,3,2
6X868,Bolivar 2468.,5,2
75047-X2X,Das Flores 987.,3,1
16464,AMerica 1357.,3,2
36526-420,Paulista 987.,0,1
E3456RTE,Independencia 2468.,1,1
Z80XXBNX,Los Andes 456.,0,2
919X7-468,Rio Branco 2024.,1,2
47X6,Libertad 456.,1,1
0649162,Libertad #999.,3,1
571803,Revolucion #999.,5,1
72712-620,Paulista 1357.,5,1
J0714CHU,Revolucion 2024.,5,1
K2905LQT,Libertad 123.,6,2
49672-X90,Ouvidor 123.,6,1
418896,Pacifico 1357.,3,2
351035,Atlantico 2468.,3,1
76884-151,Bra$il 456.,4,1
1026,San Martin #999.,1,1
00422,San Martin 1357.,5,2
3603294,Libertad 2468.,3,2
03301-221,Bra$il 2024.,1,2
69104-080,DO Porto 2468.,6,2
X200,Los Andes 456.,5,1
03400,San Martin 2468.,4,2
23038,Independencia 123.,2,1
5103,Bolivar 987.,4,2
7107,Independencia 456.,3,2
Q818XOFS,San Martin 2024.,5,1
1001,Del $ol 1357.,3,2
0940X00,Independencia 2024.,4,2
48522-479,Oscar Freire 2468.,0,1
93344,Atlantico 2468.,5,1
72400-573,Das Flores #999.,6,1
9997834,AMerica #999.,5,2
20399-711,Rio Branco 123.,5,2
X86238,Bolivar 987.,0,1
3957,AMerica 1357.,0,2
51934,AMerica 456.,6,1
42093-409,Bra$il 2468.,4,1
43648,Bolivar 987.,3,1
68879,Del $ol 2468.,0,2
53420,Atlantico 1357.,3,1
324X,AMerica #999.,0,2
060489,San Martin 2024.,2,1
X04736,Atlantico 456.,1,1
8725X-679,Rio Branco 2024.,6,1
23018,San Martin 987.,0,1
7005577,Bolivar 456.,6,1
56171-484,Ouvidor 2468.,1,2
063640,Revolucion 1357.,0,2
7065450,Atlantico 456.,1,2
84431,Los Andes 456.,6,2
666948,Libertad 2468.,0,1
0074004,Atlantico 456.,5,1
52537-604,Das Pedras 987.,0,2
46960,Revolucion #999.,4,2
70716-227,Bra$il 987.,2,2
X194,AMerica #999.,0,2
6X05,Libertad 123.,5,1
9344,Libertad 1357.,6,1
5176002,Revolucion 456.,4,2
00962-X05,Vieira Souto 1357.,4,1
A0273ITU,Pacifico 123.,6,2
0421,Atlantico 1357.,6,2
70831,Atlantico #999.,1,1
5820700,Los Andes 123.,6,1
709X44,Independencia 456.,4,2
6377228,Revolucion 2024.,3,1
0X31,Del $ol 123.,3,1
P1066FHC,Libertad #999.,3,1
4429,Revolucion 1357.,0,2
80909X7,Atlantico 2468.,0,2
5001X-535,Vieira Souto 456.,5,1
0457,San Martin #999.,4,1
65359,Atlantico #999.,1,2
M4409PHU,Independencia 2468.,0,2
21734-X13,Vieira Souto 1357.,4,1
8021,Bolivar 123.,2,2
66X32-562,Rio Branco 987.,2,1
500636,Los Andes 2024.,3,1
X1967KSK,Pacifico 2468.,6,2
1X706-690,Paulista #999.,2,1
A2800GVK,Revolucion 456.,6,2
86879-385,DO Porto 2024.,1,2
GX649YKH,Independencia 987.,3,1
96074-315,DO Porto 987.,0,1
O4524MUT,Del $ol 987.,5,2
3326416,Libertad 2024.,4,1
K9819EPB,Atlantico 2024.,4,1
0107,AMerica 1357.,3,2
075X,Libertad 2468.,2,1
666X,AMerica 1357.,3,2
6690,San Martin 456.,5,2
20036-848,Bra$il 2468.,3,1
62291,Bolivar 2024.,2,2
426430,Revolucion 2024.,1,2
844087,Bolivar 2468.,0,1
75058-928,Vieira Souto 987.,3,2
269065,Los Andes 1357.,3,2
4626,San Martin 2468.,5,2
7083,Libertad #999.,6,2
3856868,Del $ol 2024.,2,2
G0068PFV,Libertad 2024.,0,2
120X67,Los Andes 2468.,6,1
53X1,Libertad 2468.,5,1
64060,Independencia 987.,4,1
R4829TZT,Bolivar 1357.,6,1
0777899,Atlantico 987.,6,1
5638074,AMerica 456.,1,2
5X040-629,Rio Branco 123.,3,1
18486,AMerica 123.,0,1
01813,Revolucion 1357.,2,2
T889XWEV,Atlantico 123.,3,1
682510,AMerica 1357.,0,1
422502,San Martin 456.,2,2
903209,Revolucion 456.,1,2
84609-515,Vieira Souto 987.,2,1
X10143,AMerica 2468.,1,1
06608-755,Das Flores 987.,4,1
06X028,Libertad 123.,6,1
071X43,Del $ol 2468.,0,2
G4090ZLV,Libertad 123.,6,1
XX374,Los Andes 2024.,2,2
61408-151,Ouvidor 456.,4,1
V07X5SMN,AMerica 456.,3,2
5337052,Pacifico #999.,4,2
04518-X51,Paulista 2024.,4,1
0409,San Martin #999.,6,1
153166,San Martin 987.,2,1
Y19X1MWI,Revolucion 2024.,3,2
80097,Pacifico 987.,3,1
062951,San Martin 456.,1,2
2717699,San Martin 2468.,1,1
6X714,AMerica 987.,1,1
4169,AMerica 123.,2,1
88258-413,Ouvidor 2024.,1,1
7028,Los Andes 2468.,5,1
9896139,Pacifico 2024.,6,1
4653237,Del $ol 1357.,3,2
91133-298,Das Pedras 1357.,2,1
X372908,Pacifico 123.,6,1
01444-047,Das Flores 456.,4,1
70025-143,Rio Branco 123.,1,1
7241840,Bolivar 1357.,4,1
87920,Libertad 1357.,1,2
806788,Revolucion 987.,2,2
0191714,AMerica 2468.,4,2
795719,Atlantico 1357.,0,1
436981,Libertad 456.,0,1
9260X9,Del $ol 2468.,5,2
32087,Pacifico 2024.,5,1
33848X,Libertad 2468.,3,2
9705,Revolucion 2468.,5,1
5910220,Los Andes 2468.,1,1
4140432,Pacifico 456.,3,2
6205001,Libertad 2024.,3,2
4940025,Revolucion 1357.,4,2
5920X-814,Paulista 987.,4,2
X80288,Atlantico 987.,1,2
AX837IGQ,Libertad 987.,2,1
046X160,Los Andes 2024.,6,1
O5338IUM,Pacifico 1357.,3,1
68064,AMerica 2024.,5,1
58641-715,Vieira Souto 2468.,6,2
X499X,Atlantico 1357.,3,2
1098,Los Andes 123.,2,2
0591,Independencia 2024.,3,1
477X3-624,Das Flores 2024.,6,1
2520450,Pacifico 123.,3,2
A1885LVW,Atlantico 456.,2,2
8958,Atlantico #999.,4,1
40402,Atlantico 123.,5,1
M6812JKH,San Martin 2468.,0,1
76359,San Martin 456.,0,2
4020X,Libertad 2468.,4,1
594478,Atlantico #999.,1,1
0956,Del $ol 2468.,0,1
8008816,Bolivar 456.,3,1
90394,AMerica #999.,3,2
402742,Atlantico 2024.,5,1
4769,Atlantico 987.,5,2
7304X,Revolucion 987.,4,1
56699,Libertad #999.,2,2
30X90X3,Libertad 2468.,0,1
9601203,San Martin #999.,5,2
5205,Atlantico 2468.,3,1
974074,Del $ol 2024.,1,1
59481,Libertad #999.,1,1
490922,Bolivar 2468.,5,1
2455946,Del $ol 123.,0,2
434680,Atlantico 1357.,4,1
2634,Independencia #999.,1,1
63195-409,Paulista 2024.,6,1
6966055,Revolucion 2024.,2,1
Y1132ZBT,Atlantico 456.,6,1
1989443,Pacifico 1357.,3,1
7326971,Atlantico 2024.,1,1
84730-852,Vieira Souto 123.,0,2
83300X,Independencia 1357.,3,2
X1387-031,Bra$il #999.,4,1
058X0-48X,Rio Branco 2468.,2,2
000X6-582,Paulista 456.,0,2
04772-890,Bra$il 2024.,2,2
1002,AMerica 2024.,0,2
8X43615,San Martin #999.,6,1
0390039,Bolivar #999.,5,2
K1420YUD,Bolivar 456.,3,1
95807-5X6,Bra$il #999.,5,2
5671X5,Los Andes #999.,0,2
50560-815,Das Flores 123.,0,1
I0704DKF,Atlantico 2024.,6,1
Z5380MOC,Libertad #999.,3,1
2929403,Libertad 987.,3,2
M8956CKW,Los Andes 2024.,3,1
5X74315,Los Andes 2024.,3,1
80014-164,DO Porto 456.,2,2
355X6-X73,Vieira Souto 987.,5,1
99X44-688,Bra$il 2468.,2,1
00004,Independencia 123.,1,2
1X844,AMerica 2024.,1,1
04815,San Martin 1357.,3,2
63620-336,Das Pedras #999.,5,2
3532550,Del $ol 456.,5,1
03511-596,DO Porto #999.,2,1
6766X-278,Vieira Souto 1357.,6,1
8565957,San Martin 1357.,0,2
6800100,San Martin 123.,3,1
500801,Pacifico #999.,6,1
862X,Libertad #999.,4,1
2133392,Pacifico 456.,6,2
680X357,Revolucion 456.,0,2
2907,Del $ol 2024.,0,2
930028,Independencia #999.,2,2
3212X4,AMerica 456.,0,2
7726,Bolivar 2024.,0,1
2707065,Pacifico 987.,4,2
0X00037,Del $ol 987.,2,1
037120,Atlantico 2024.,0,1
000980,AMerica #999.,2,1
05481,Pacifico 2468.,6,2
836134,Del $ol 456.,6,1
70250,Independencia 987.,2,1
1994947,Pacifico 1357.,0,2
7X6460,Independencia 2468.,0,1
7153967,AMerica 1357.,3,2
29XX74,Revolucion 2468.,5,1
922425,Revolucion #999.,2,2
35030-787,Das Flores 2024.,6,1
9269,Revolucion 2024.,2,2
7548426,Del $ol 1357.,5,2
C2104IPZ,Revolucion 1357.,5,1
0638867,Del $ol 123.,3,2
3315,Los Andes 1357.,4,2
X0356X3,AMerica 456.,5,1
8X098,Del $ol 456.,6,1
V02X8WCJ,Pacifico #999.,6,1
2X38037,Revolucion 2024.,4,1
227X,Independencia 2024.,3,1
304036,Del $ol 987.,0,2
9000109,Bolivar 1357.,2,2
7027020,Del $ol 1357.,4,2
85742-280,Das Pedras 1357.,6,1
93874-726,Bra$il #999.,1,2
009598,Bolivar #999.,4,1
516060,AMerica 2024.,0,2
7880,Pacifico 123.,6,2
8313130,AMerica #999.,4,1
37508-409,Das Pedras 1357.,0,2
C1793WLG,Revolucion 123.,6,2
8370,San Martin #999.,4,1
350444,Atlantico #999.,0,2
000439,San Martin 1357.,1,2
27X17,Bolivar 987.,3,1
L1040PJN,Los Andes 987.,4,2
7X26840,Del $ol 987.,6,2
0447X,Los Andes 456.,6,2
0516,AMerica 1357.,6,1
80367,Del $ol #999.,3,2
347362,San Martin 1357.,2,2
8870048,Revolucion 456.,5,2
23X510,Atlantico 123.,5,2
5390,Independencia #999.,4,1
0680,AMerica 123.,6,1
859167,Libertad 456.,3,2
33800-7X9,Paulista 987.,1,2
400983,Independencia 987.,3,2
37086-887,Das Pedras 2468.,4,1
244X2-249,Ouvidor 2468.,6,2
16470-191,Oscar Freire 1357.,3,1
212309,Revolucion 987.,1,2
68X472,Del $ol 1357.,3,1
5656944,AMerica 2024.,5,1
24640-021,DO Porto 987.,2,2
07081,Bolivar 456.,5,1
12X60,Atlantico 987.,3,2
2671,Libertad 987.,2,2
662878,Del $ol 123.,3,1
80100,San Martin #999.,0,2
W5706TTQ,San Martin 2024.,2,1
9610,Independencia #999.,0,1
X3040-510,Paulista 456.,0,2
82926,Pacifico 456.,4,2
M2728INO,Del $ol 123.,6,2
209701,Pacifico 2468.,5,2
4X186-70X,Vieira Souto 456.,5,1
69506,Libertad 456.,0,2
71706,Del $ol 2024.,1,1
13335X0,Del $ol 123.,0,2
2X82,Pacifico 987.,3,2
0387,Del $ol 987.,6,1
1716331,San Martin 123.,3,2
13954,Los Andes #999.,3,1
07X89,AMerica 2468.,2,2
0667,Revolucion #999.,5,2
